names,scores,logfoldchanges,pvals,pvals_adj,group,sample_id
Gria2,25.845016,2.0820062,2.768164719880865e-147,2.6574381310856308e-145,2,p30_R4p_ctrl
Frrs1l,24.819332,2.4600837,5.545122968021428e-136,4.839380044818701e-134,2,p30_R4p_ctrl
Rasgrp1,24.75309,3.1990273,2.871637752380925e-135,2.2973102019047398e-133,2,p30_R4p_ctrl
Grin1,23.342228,2.084746,1.6528936575360035e-120,1.2205983932573565e-118,2,p30_R4p_ctrl
Stxbp1,22.630348,1.5127265,2.1787899443094828e-113,1.4940273903836452e-111,2,p30_R4p_ctrl
Epha4,22.569115,2.3247411,8.717268033403988e-113,5.579051541378552e-111,2,p30_R4p_ctrl
Epha7,20.388842,2.4034607,2.1006333899469356e-92,1.2603800339681614e-90,2,p30_R4p_ctrl
Nsf,20.20875,1.6985358,8.199867964070629e-91,4.63051367382812e-89,2,p30_R4p_ctrl
Ppp3cb,19.986736,1.981439,7.184339322720218e-89,3.831647638784117e-87,2,p30_R4p_ctrl
Syt1,19.1736,2.185844,6.150208634506802e-82,2.9521001445632653e-80,2,p30_R4p_ctrl
Gabra5,17.136599,2.7886977,7.91471335025352e-66,3.453693098292445e-64,2,p30_R4p_ctrl
Syp,15.667681,1.7371688,2.515922065070123e-55,1.0063688260280492e-53,2,p30_R4p_ctrl
Zbtb20,15.497478,1.2871304,3.6077887821613375e-54,1.3853908923499535e-52,2,p30_R4p_ctrl
Ptprs,15.394839,1.2922456,1.772632823214176e-53,6.545105808790804e-52,2,p30_R4p_ctrl
Trpc4,15.269903,2.7073243,1.2135388026002163e-52,4.314804631467436e-51,2,p30_R4p_ctrl
Mapk8ip3,15.26136,1.291191,1.3833500287617267e-52,4.74291438432592e-51,2,p30_R4p_ctrl
Dlgap1,15.17391,1.3533767,5.264513369495796e-52,1.7427354602468843e-50,2,p30_R4p_ctrl
Sptan1,15.154694,1.2294015,7.054338393344752e-52,2.2573882858703206e-50,2,p30_R4p_ctrl
Grin2b,15.050195,2.4413235,3.4422131038156797e-51,1.0659756708590492e-49,2,p30_R4p_ctrl
Prkcg,14.719036,3.3303678,4.865469355206134e-49,1.4596408065618403e-47,2,p30_R4p_ctrl
Neurod2,14.24017,1.854507,5.160191148034826e-46,1.5011465157919493e-44,2,p30_R4p_ctrl
Rab3a,14.18242,1.5690581,1.1771702313790791e-45,3.3237747709526943e-44,2,p30_R4p_ctrl
Cacna2d1,13.247305,1.7253059,4.6770071032261066e-40,1.282836234027732e-38,2,p30_R4p_ctrl
Gabbr1,13.013433,0.86548316,1.0262555369542498e-38,2.6627170688542695e-37,2,p30_R4p_ctrl
Srgap3,12.858011,1.3747641,7.754643450452744e-38,1.959067819061746e-36,2,p30_R4p_ctrl
Syn1,12.64995,1.3606291,1.1194598466286972e-36,2.7555934686244853e-35,2,p30_R4p_ctrl
Camk2b,12.425858,1.2085913,1.8918679032226425e-35,4.5404829677343425e-34,2,p30_R4p_ctrl
Plcb1,12.139501,1.2159911,6.522325671438221e-34,1.5271786938001688e-32,2,p30_R4p_ctrl
Unc13a,11.580869,1.6240497,5.152147469913048e-31,1.1502468770038432e-29,2,p30_R4p_ctrl
Bin1,11.551983,0.8311103,7.213692587213528e-31,1.5738965644829515e-29,2,p30_R4p_ctrl
Adcy2,11.462489,1.5066278,2.035776596486511e-30,4.3429900725045564e-29,2,p30_R4p_ctrl
Kcnd2,11.363239,2.1283743,6.373655076947274e-30,1.3301541030150832e-28,2,p30_R4p_ctrl
Plxna4,11.235438,1.2270231,2.7313624635761354e-29,5.46272492715227e-28,2,p30_R4p_ctrl
Prickle2,11.22771,1.5925145,2.98107000264577e-29,5.840463678652937e-28,2,p30_R4p_ctrl
Cacna1a,11.178401,2.0393353,5.20190657659967e-29,9.920995159211395e-28,2,p30_R4p_ctrl
Parp1,11.1772375,1.4768078,5.270528678331054e-29,9.920995159211395e-28,2,p30_R4p_ctrl
Rasd1,11.130524,2.9802525,8.911008952462213e-29,1.645109345069947e-27,2,p30_R4p_ctrl
Stx1b,10.998731,0.8120838,3.875471954866987e-28,7.019722786174166e-27,2,p30_R4p_ctrl
Ppp3ca,10.878404,1.938073,1.4609916747721142e-27,2.597318532928203e-26,2,p30_R4p_ctrl
Rapgef2,10.873147,1.1179276,1.5476853678196978e-27,2.701414460194382e-26,2,p30_R4p_ctrl
Ppp3r1,10.789834,2.0455544,3.844837564183701e-27,6.591150110029201e-26,2,p30_R4p_ctrl
Eef1a2,10.589298,0.9317167,3.3408802245013624e-26,5.626745641265452e-25,2,p30_R4p_ctrl
Atp1a2,35.656277,3.1747694,1.883469538621233e-278,1.8081307570763836e-275,1,p30_R4p_ctrl
Sparcl1,35.63474,2.304302,4.061346772745307e-278,1.9494464509177475e-275,1,p30_R4p_ctrl
Slc1a2,31.974558,2.833235,2.4625556836047987e-224,7.880178187535355e-222,1,p30_R4p_ctrl
Htra1,23.514425,3.7723575,2.904023059156451e-122,6.969655341975483e-120,1,p30_R4p_ctrl
Glul,22.393324,2.5336297,4.5719779088163565e-111,7.31516465410617e-109,1,p30_R4p_ctrl
Gfap,20.844048,2.6826308,1.7261070810555723e-96,2.3672325683047847e-94,1,p30_R4p_ctrl
Aqp4,17.614088,3.4830458,1.920613150806665e-69,1.5364905206453317e-67,1,p30_R4p_ctrl
Apoe,17.219223,2.7335153,1.9052752852592015e-66,1.3064744813205953e-64,1,p30_R4p_ctrl
Clu,15.9332075,2.834481,3.727386136245368e-57,2.1048768769385607e-55,1,p30_R4p_ctrl
Atp1b2,15.538466,2.8646986,1.9048621407473046e-54,1.015926475065229e-52,1,p30_R4p_ctrl
Ntsr2,12.296591,3.6520061,9.447835633314704e-35,3.7791342533258815e-33,1,p30_R4p_ctrl
Slc6a11,12.0423355,2.596249,2.1284285073944917e-33,8.173165468394847e-32,1,p30_R4p_ctrl
Aldoc,11.309714,2.7772596,1.1747128512259392e-29,4.0275869184889343e-28,1,p30_R4p_ctrl
Sox9,10.594855,2.3796368,3.1482886404999347e-26,9.158657863272537e-25,1,p30_R4p_ctrl
Id4,10.1890135,2.775224,2.220055918994397e-24,5.920149117318392e-23,1,p30_R4p_ctrl
Gjb6,10.09409,3.328805,5.867271222498744e-24,1.522319019891566e-22,1,p30_R4p_ctrl
Sfxn5,9.747568,2.3067243,1.889394339570186e-22,4.534546414968447e-21,1,p30_R4p_ctrl
Mbp,9.744576,0.74493617,1.945882890249733e-22,4.556213596682301e-21,1,p30_R4p_ctrl
Pou3f3,8.041793,1.5705848,8.853367199827628e-16,1.6344677907374082e-14,1,p30_R4p_ctrl
Camk2a,7.844324,1.4853692,4.352914868771722e-15,7.462139775037238e-14,1,p30_R4p_ctrl
Slc1a3,7.2556095,2.7962577,3.9985727198620527e-13,5.997859079793079e-12,1,p30_R4p_ctrl
Grm3,6.1532383,1.7125574,7.591670975819666e-10,8.474423414868464e-09,1,p30_R4p_ctrl
Prex2,5.9668636,2.3925028,2.418576509459408e-09,2.638447101228445e-08,1,p30_R4p_ctrl
Msi2,5.595978,1.7349777,2.1938187578476437e-08,2.1938187578476437e-07,1,p30_R4p_ctrl
Gnao1,5.574365,1.2434978,2.4843413621737306e-08,2.458729595553383e-07,1,p30_R4p_ctrl
Idh2,4.752564,1.4553926,2.008532396720247e-06,1.5804845088946206e-05,1,p30_R4p_ctrl
Pax6,4.3811903,2.1779416,1.1803262994613743e-05,8.519648477315183e-05,1,p30_R4p_ctrl
Ptprz1,4.1577854,1.7391467,3.213475266688454e-05,0.00022354610550876205,1,p30_R4p_ctrl
Fgfr3,4.0300975,3.2668653,5.575373342950378e-05,0.0003823113149451688,1,p30_R4p_ctrl
Slc4a4,3.7539678,1.5800254,0.00017405726760668107,0.0011139665126827587,1,p30_R4p_ctrl
Mfge8,3.72873,2.01891,0.00019244717407709328,0.00122350521267556,1,p30_R4p_ctrl
Plxnb1,3.5446267,2.1625276,0.00039316964390125996,0.0024040946378675767,1,p30_R4p_ctrl
Camk2g,3.3783867,1.4802915,0.0007291244275018145,0.004294229757065901,1,p30_R4p_ctrl
Aldh1l1,3.1939266,2.766879,0.0014035176741336748,0.00787939746882063,1,p30_R4p_ctrl
Pou3f2,3.066974,1.8191885,0.002162377918209778,0.011728151420798794,1,p30_R4p_ctrl
Slc25a18,2.961124,2.3277988,0.0030651851941646126,0.015586499208377392,1,p30_R4p_ctrl
Rgma,2.8471794,2.1317089,0.004410849138719924,0.02171494960600578,1,p30_R4p_ctrl
Gng7,2.5252914,1.3754936,0.0115602389430288,0.05067502002423584,1,p30_R4p_ctrl
Vim,2.4195871,0.6628357,0.015538137095095121,0.06457407623935635,1,p30_R4p_ctrl
Agt,2.370313,2.9655702,0.017773039355698357,0.07138961414841181,1,p30_R4p_ctrl
Shank1,2.263604,1.15842,0.02359847927517239,0.08989896866732339,1,p30_R4p_ctrl
Slc6a1,2.256179,1.6277884,0.02405942040877041,0.09093324248984093,1,p30_R4p_ctrl
Sall3,2.2363646,2.4064927,0.02532790447337128,0.0949796417751423,1,p30_R4p_ctrl
Ptch1,2.2049248,1.4515948,0.027459375592403433,0.10195996079927319,1,p30_R4p_ctrl
Gli3,2.1518142,2.2089148,0.03141199078725353,0.11379438171986182,1,p30_R4p_ctrl
Egfr,2.0435767,2.1900012,0.04099538132023895,0.14415958266457654,1,p30_R4p_ctrl
Cxcl14,2.0378406,1.538852,0.041565882056095155,0.14525785886252787,1,p30_R4p_ctrl
Grk3,2.0235002,1.4800364,0.04302161163159002,0.14856383872779286,1,p30_R4p_ctrl
Sdc4,1.981629,2.1126342,0.04752078191825555,0.16063362901945538,1,p30_R4p_ctrl
Jam2,1.8581921,1.0764885,0.06314174104903421,0.20478402502389473,1,p30_R4p_ctrl
Plp1,49.419704,6.361218,0.0,0.0,12,p30_R4p_ctrl
Mbp,45.27982,3.707279,0.0,0.0,12,p30_R4p_ctrl
Cldn11,38.481777,7.219754,0.0,0.0,12,p30_R4p_ctrl
Mag,38.135487,7.5492206,0.0,0.0,12,p30_R4p_ctrl
Gsn,37.304127,5.465941,1.4068310190390664e-304,2.701115556555008e-302,12,p30_R4p_ctrl
Mog,28.713907,6.119853,2.558130335180224e-181,3.508293031104307e-179,12,p30_R4p_ctrl
Sox10,26.781414,4.564902,5.320199456888053e-158,5.107391478612531e-156,12,p30_R4p_ctrl
Bin1,23.14005,1.9004936,1.8310080048615435e-118,1.3521289882054476e-116,12,p30_R4p_ctrl
Nfasc,21.713966,3.8981805,1.514125906559242e-104,9.084755439355454e-103,12,p30_R4p_ctrl
Rhob,18.583399,2.1706278,4.378770333680835e-77,2.101809760166801e-75,12,p30_R4p_ctrl
Sema4d,18.471544,3.9990003,3.4992590810928633e-76,1.5996612942138805e-74,12,p30_R4p_ctrl
Jam3,17.663204,3.7591465,8.053451478180305e-70,3.361440616979605e-68,12,p30_R4p_ctrl
Cers2,17.00843,3.6866753,7.111734437713406e-65,2.730906024081948e-63,12,p30_R4p_ctrl
Olig2,16.332901,2.920039,5.758038766085621e-60,1.9741847198007845e-58,12,p30_R4p_ctrl
Olig1,16.306297,3.3734565,8.902876942921183e-60,2.947159263863564e-58,12,p30_R4p_ctrl
Rgs3,14.911617,2.3726296,2.7696077019713693e-50,8.057040587553073e-49,12,p30_R4p_ctrl
Erbb4,14.26068,2.4588482,3.8468739291187995e-46,1.0258330477650133e-44,12,p30_R4p_ctrl
Sox2,14.253393,2.044576,4.270202624791645e-46,1.1079444648108051e-44,12,p30_R4p_ctrl
Gfap,14.248213,0.87916857,4.5989884370674595e-46,1.1618497104170425e-44,12,p30_R4p_ctrl
Grm3,13.040716,1.6813196,7.177997277069631e-39,1.6025296246481037e-37,12,p30_R4p_ctrl
Lpar1,12.019147,3.6029313,2.818676482489276e-33,5.882455267803706e-32,12,p30_R4p_ctrl
Efnb3,11.989731,3.3611982,4.022115652599495e-33,8.215385162756415e-32,12,p30_R4p_ctrl
Pak1,9.752278,1.3577373,1.803737401939967e-22,3.0921212604685146e-21,12,p30_R4p_ctrl
Ubc,9.718647,0.35423318,2.5109468072301306e-22,4.156049887829182e-21,12,p30_R4p_ctrl
Dpysl2,9.57855,1.1574516,9.841672810537273e-22,1.5746676496859637e-20,12,p30_R4p_ctrl
Stmn1,9.481694,2.2247705,2.5018822001208035e-21,3.873882116316082e-20,12,p30_R4p_ctrl
Ptpn11,9.389127,0.839798,6.049967750538893e-21,9.218998477011646e-20,12,p30_R4p_ctrl
Rtn4,8.994318,1.0622019,2.3770298214750083e-19,3.355806806788247e-18,12,p30_R4p_ctrl
Gnai1,8.926307,0.9301074,4.404686406943379e-19,6.040712786665206e-18,12,p30_R4p_ctrl
Chd7,8.9048605,0.860334,5.345323324811359e-19,7.22747942509705e-18,12,p30_R4p_ctrl
Mast3,8.8480835,1.2640487,8.903466000886878e-19,1.1871288001182505e-17,12,p30_R4p_ctrl
Acsl1,8.618826,1.6411957,6.76441463097104e-18,8.433555903548308e-17,12,p30_R4p_ctrl
Dlg1,8.177133,2.322923,2.9067817931857564e-16,3.403061611534544e-15,12,p30_R4p_ctrl
Omg,8.043729,0.94411767,8.714520928427993e-16,9.842282460342203e-15,12,p30_R4p_ctrl
Scrib,7.8144484,1.5701516,5.520419810283801e-15,6.09149772169247e-14,12,p30_R4p_ctrl
Vamp3,7.464877,2.1642148,8.337746288576912e-14,8.893596041148706e-13,12,p30_R4p_ctrl
Cdk19,7.3941865,2.4705298,1.422766258222807e-13,1.5009402284548295e-12,12,p30_R4p_ctrl
Trak2,6.904132,0.652947,5.051136679134692e-12,4.999063105122994e-11,12,p30_R4p_ctrl
Unc5b,6.6990433,3.9855218,2.097884620537663e-11,2.0343123593092492e-10,12,p30_R4p_ctrl
Sall1,6.6958747,0.88773215,2.143855133415307e-11,2.0581009280786945e-10,12,p30_R4p_ctrl
Cntn2,6.5912933,3.4916685,4.360115515452501e-11,4.0637969852761174e-10,12,p30_R4p_ctrl
Ephb1,6.3010736,1.7697041,2.9559149444776895e-10,2.627479950646835e-09,12,p30_R4p_ctrl
Cux2,5.6092844,1.5157986,2.0316500423394275e-08,1.6669949065349148e-07,12,p30_R4p_ctrl
S100b,5.48227,0.5551054,4.199028181803375e-08,3.4161585207891864e-07,12,p30_R4p_ctrl
Vldlr,5.4209223,1.5393199,5.9292352988262654e-08,4.7433882390610123e-07,12,p30_R4p_ctrl
Nras,5.3659563,1.1961386,8.052140113105517e-08,6.388474800480411e-07,12,p30_R4p_ctrl
Mapk3,4.92945,1.4326566,8.246133797588099e-07,5.997188216427708e-06,12,p30_R4p_ctrl
Neo1,4.8317037,0.69017947,1.353697622915141e-06,9.626294207396559e-06,12,p30_R4p_ctrl
Cul1,4.8083577,0.31865954,1.5217532430296962e-06,1.074178759785668e-05,12,p30_R4p_ctrl
Csf1,4.7514772,1.7055949,2.0193588536629916e-06,1.394665107565807e-05,12,p30_R4p_ctrl
Cdh5,24.491663,7.277356,1.8124436292982788e-132,1.7399458841263476e-129,3,p30_R4p_ctrl
Sparcl1,24.142654,2.0422502,8.91833443146392e-129,4.280800527102682e-126,3,p30_R4p_ctrl
Cldn5,21.07266,6.928029,1.4173975513926617e-98,4.535672164456517e-96,3,p30_R4p_ctrl
Ptprm,20.1729,4.243044,1.694113096772868e-90,4.0658714322548836e-88,3,p30_R4p_ctrl
Igf1r,16.612764,3.9345798,5.633701908504476e-62,6.760442290205371e-60,3,p30_R4p_ctrl
Lef1,16.079277,5.44067,3.565115547067482e-58,3.802789916871981e-56,3,p30_R4p_ctrl
Atp1a2,15.877853,1.8895192,9.021271296221562e-57,8.660420444372701e-55,3,p30_R4p_ctrl
Apcdd1,15.8294325,5.524346,1.949728239352752e-56,1.7015810088896747e-54,3,p30_R4p_ctrl
Ptprb,15.703033,5.84116,1.4418055902768151e-55,1.153444472221452e-53,3,p30_R4p_ctrl
Sema7a,15.117832,3.888253,1.2354366604938125e-51,9.123224569800462e-50,3,p30_R4p_ctrl
Vim,13.330879,3.9012473,1.5308223387867367e-40,8.644643795501572e-39,3,p30_R4p_ctrl
Syne2,13.266603,4.073611,3.6160402332801914e-40,1.928554791082769e-38,3,p30_R4p_ctrl
Pecam1,12.168439,5.8976216,4.577550538853559e-34,2.3128676406839036e-32,3,p30_R4p_ctrl
Ccdc141,10.924112,5.2206364,8.84002352761097e-28,3.6897489506550133e-26,3,p30_R4p_ctrl
Glul,10.767222,1.4455148,4.9160990537059686e-27,1.9664396214823874e-25,3,p30_R4p_ctrl
Cd34,10.008653,4.6964164,1.3964182205736725e-23,4.965042562039724e-22,3,p30_R4p_ctrl
Gnai2,9.69494,2.669071,3.168247654012246e-22,1.0862563385184843e-20,3,p30_R4p_ctrl
Cobll1,9.650766,4.2177544,4.878953898306516e-22,1.561265247458085e-20,3,p30_R4p_ctrl
Bmpr2,9.62847,2.658825,6.062493619353707e-22,1.8774173788966316e-20,3,p30_R4p_ctrl
Trim25,8.970194,4.3892183,2.959932415089732e-19,7.893153106905953e-18,3,p30_R4p_ctrl
Gfap,8.434427,1.4229683,3.328274649179466e-17,8.635523414087263e-16,3,p30_R4p_ctrl
Slc1a2,8.079554,0.93452144,6.500444093620453e-16,1.560106582468909e-14,3,p30_R4p_ctrl
Flna,7.2774925,2.3871956,3.4008171785616403e-13,7.962889003461402e-12,3,p30_R4p_ctrl
Apoe,7.2674456,1.5050707,3.663484063837389e-13,8.373677860199747e-12,3,p30_R4p_ctrl
Ctnnb1,6.45335,1.9145856,1.094041085663723e-10,1.944961930068841e-09,3,p30_R4p_ctrl
Gnas,6.392046,1.4024584,1.6368057822758704e-10,2.8569700926997013e-09,3,p30_R4p_ctrl
Mpzl1,6.384572,2.4624565,1.7187768493638586e-10,2.946474598909472e-09,3,p30_R4p_ctrl
Itpr3,6.278734,5.7686954,3.413406495260101e-10,5.649776268016718e-09,3,p30_R4p_ctrl
Axin2,6.0293856,2.1824799,1.6458414859433607e-09,2.590176764763322e-08,3,p30_R4p_ctrl
Prom1,6.0012136,4.2899446,1.9584819067327686e-09,3.032488113650738e-08,3,p30_R4p_ctrl
Cxcl12,5.5041437,4.6335354,3.709665409289042e-08,5.015885623827437e-07,3,p30_R4p_ctrl
Itgb1,5.4093666,2.903054,6.324808776034737e-08,8.31755674656623e-07,3,p30_R4p_ctrl
Jam2,5.2997966,2.85076,1.1593178824304421e-07,1.5039799555854384e-06,3,p30_R4p_ctrl
Arhgef12,4.9855285,1.2811838,6.179266062298513e-07,7.234262707081185e-06,3,p30_R4p_ctrl
Prex2,4.9342713,2.1363459,8.04506040849341e-07,9.086185873121969e-06,3,p30_R4p_ctrl
Ablim1,4.8419886,2.8127668,1.2854624914766752e-06,1.4184413699052967e-05,3,p30_R4p_ctrl
Ddx3x,4.7308397,1.649009,2.2359284487328033e-06,2.33314272911249e-05,3,p30_R4p_ctrl
Unc13b,4.700027,3.0795925,2.601271140647967e-06,2.6825995771627387e-05,3,p30_R4p_ctrl
Notum,4.686599,5.4871144,2.7778284893219054e-06,2.8070687892095046e-05,3,p30_R4p_ctrl
Pdgfb,4.5923767,4.1492295,4.3822624598211974e-06,4.249466627705404e-05,3,p30_R4p_ctrl
Pdgfrb,4.5418797,3.7627652,5.575490413229789e-06,5.3524707967005974e-05,3,p30_R4p_ctrl
Rgs4,4.357626,1.6962734,1.3148088177038837e-05,0.00012021109190435508,3,p30_R4p_ctrl
Sdc3,4.2191825,1.7524983,2.4518997970821526e-05,0.00021205619866656453,3,p30_R4p_ctrl
Clu,4.042471,0.92898697,5.2890838575638694e-05,0.00043029834773400974,3,p30_R4p_ctrl
Ubc,3.7474976,0.20638068,0.0001786075151730028,0.001389981736162901,3,p30_R4p_ctrl
Rgs3,3.7461917,1.6626182,0.00017953930758770806,0.001389981736162901,3,p30_R4p_ctrl
Alpl,3.7010834,4.2726893,0.00021468087752245682,0.001622784585996524,3,p30_R4p_ctrl
Ryk,3.5327625,1.3245755,0.0004112418281411572,0.002968362067785796,3,p30_R4p_ctrl
Shank3,3.5062373,1.7481517,0.0004544899247638068,0.0032319283538759596,3,p30_R4p_ctrl
Ntn1,3.2772162,3.7261348,0.001048360455237165,0.007188757407340559,3,p30_R4p_ctrl
Dnm1,21.185526,2.2597969,1.2987001130657797e-99,1.2467521085431485e-96,0.1,p30_R4p_ctrl
Prkca,19.06442,3.3034346,4.987730864011503e-81,2.3941108147255214e-78,0.1,p30_R4p_ctrl
Atp1a3,16.777737,1.6306053,3.5511055117655433e-63,1.1363537637649738e-60,0.1,p30_R4p_ctrl
Stxbp1,15.822735,1.690661,2.16863906306519e-56,5.204733751356457e-54,0.1,p30_R4p_ctrl
Nsf,12.037207,1.9514371,2.264961767289181e-33,3.106233280853734e-31,0.1,p30_R4p_ctrl
Neurod6,9.338967,3.4771671,9.727813586241106e-21,1.0376334491990514e-18,0.1,p30_R4p_ctrl
Syp,9.2838745,2.2069237,1.6342495673274952e-20,1.5688795846343955e-18,0.1,p30_R4p_ctrl
Ppp3cb,9.20652,1.879569,3.368702809680266e-20,2.93995881572096e-18,0.1,p30_R4p_ctrl
Ubc,8.728402,0.41485992,2.582958148030294e-18,1.907415247776217e-16,0.1,p30_R4p_ctrl
Syt1,8.442563,2.0850928,3.104547028322741e-17,2.1288322479927366e-15,0.1,p30_R4p_ctrl
Gria1,7.9626446,1.0596619,1.684007524640009e-15,1.0777648157696058e-13,0.1,p30_R4p_ctrl
Frrs1l,7.8225007,1.5557405,5.178408872561079e-15,2.9242779515639035e-13,0.1,p30_R4p_ctrl
